"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"53","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","135","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"54","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","140","The method 'setIntIndexed(int, int)' has a NCSS line count of 2.","Design","NcssCount"
"55","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","140","The method 'setIntIndexed(int, int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"56","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","140","The method 'setIntIndexed(int, int)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"57","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","140","Avoid long parameter lists (2 parameters - threshold is 1).","Design","ExcessiveParameterList"
"58","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","147","The method 'getIntMultibox()' has a NCSS line count of 2.","Design","NcssCount"
"59","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","147","The method 'getIntMultibox()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"60","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","147","The method 'getIntMultibox()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"61","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","152","The method 'setIntMultibox(int[])' has a NCSS line count of 2.","Design","NcssCount"
"62","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","152","The method 'setIntMultibox(int[])' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"63","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","152","The method 'setIntMultibox(int[])' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"64","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","152","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"65","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","162","The method 'getIntProperty()' has a NCSS line count of 2.","Design","NcssCount"
"66","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","162","The method 'getIntProperty()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"67","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","162","The method 'getIntProperty()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"68","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","167","The method 'setIntProperty(int)' has a NCSS line count of 2.","Design","NcssCount"
"69","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","167","The method 'setIntProperty(int)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"70","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","167","The method 'setIntProperty(int)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"71","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","167","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"72","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","177","The method 'getLongProperty()' has a NCSS line count of 2.","Design","NcssCount"
"73","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","177","The method 'getLongProperty()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"74","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","177","The method 'getLongProperty()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"75","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","182","The method 'setLongProperty(long)' has a NCSS line count of 2.","Design","NcssCount"
"76","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","182","The method 'setLongProperty(long)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"77","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","182","The method 'setLongProperty(long)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"78","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","182","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"79","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","192","The method 'getMultipleSelect()' has a NCSS line count of 2.","Design","NcssCount"
"80","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","192","The method 'getMultipleSelect()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"81","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","192","The method 'getMultipleSelect()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"82","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","197","The method 'setMultipleSelect(String[])' has a NCSS line count of 2.","Design","NcssCount"
"83","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","197","The method 'setMultipleSelect(String[])' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"84","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","197","The method 'setMultipleSelect(String[])' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"85","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","197","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"86","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","207","The method 'getNested()' has a NCSS line count of 4.","Design","NcssCount"
"87","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","207","The method 'getNested()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"88","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","207","The method 'getNested()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"89","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","207","The method 'getNested()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"90","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","220","The method 'getNullProperty()' has a NCSS line count of 2.","Design","NcssCount"
"91","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","220","The method 'getNullProperty()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"92","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","220","The method 'getNullProperty()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"93","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","225","The method 'setNullProperty(String)' has a NCSS line count of 2.","Design","NcssCount"
"94","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","225","The method 'setNullProperty(String)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"95","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","225","The method 'setNullProperty(String)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"96","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","225","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"97","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","235","The method 'getShortProperty()' has a NCSS line count of 2.","Design","NcssCount"
"98","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","235","The method 'getShortProperty()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"99","org.apache.commons.digester3","/Users/grantnelson/go/src/github.com/apache/commons-digester/core/src/test/java/org/apache/commons/digester3/TestBean.java","3","235","The method 'getShortProperty()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
